verset	verse	noun			trois versets	three verses
version	version	noun			quelle version?	which version?
vert	green	adjective			feuille verte	green leaf
vêtement	garment	noun			porter un vêtement	wear a garment
vêtements	clothes	noun			acheter des vêtements	buy clothes
veuf	widower	noun			il est veuf	he is a widower
veuvage	widowhood	noun			un court de veuvage	a short widowhood
veuve	widow	noun			elle est veuve	she is a widow
viande	meat	noun			la viande de chèvre	goat meat
vibrer	vibrate	verb			l'arbre vibre	the tree is vibrating
vice	vice	noun			vice et la vertu	vice and virtue
victoire	victory	noun			victoire et la défaite	victory and defeat
vidanger	drain	verb			vidanger l'évier	use the collander to drain the rice
vide	vacuum	science			l'espace est vide	space is a vacuum
vide	empty	adjective			seau vide	empty bucket
vidéo	video	noun			voir la vidéo	watch the video
vie	life	noun			bien vivre votre vie	live your life well
vieil homme	old man	noun			il est un vieil homme	he is an old man
vieille dame	old lady	noun			ma vieille dame	my old lady
vieux	old	adjective			vieille casserole	old pan
village	village	noun			Je vais dans mon village	I am going to my village
ville	city	noun			une grande ville	a large city
ville	town	noun			aller en ville	go into town
ville natale	hometown	noun			Je vais dans ma ville natale	I'm going to my hometown
vingt	twenty	adjective		The number 20	vingt bouteilles	twenty bottles
violet	violet	adjective			fleurs violettes	violet flowers
visage	face	noun			regarde mon visage	look at my face
visiter	visit	verb			n'hésitez pas à venir me rendre visite!	do come and visit me!
vitalité	vitality	noun			l'eau donne de la vitalité	water gives vitality
vodka	vodka	noun			rhum ou vodka?	rum or vodka?
voie	way	noun			la voie	the way
voir	see	verb			à voir des fantômes	to see ghosts
voisin	neighbour	noun			mon voisin	my neighbour
voiture	car	noun			conduire une voiture	drive a car
voix	voice	noun			adoucir votre voix	soften your voice
voler	steal	verb			voler et détruire	steal and destroy
voler	fly	verb			de voler dans le ciel	to fly into the sky
voleur	thief	noun			il n'est pas un voleur	he is not a thief
volonté	will	noun			Volonté divine	God's will
volume	volume	noun			augmenter le volume	turn up the volume
volume	volume	math		a quantity that represents the size of a container	volume (cube) = longueur x largeur x hauteur	volume(cube) = length x width x height
vomi	vomit	noun			le vomi du chien	dog's vomit
vote	voting	noun			le vote se déroule bien	the voting is going well
voter	vote	verb			voter pour moi	vote for me
votre	yours	possessive		2nd person plural possessive pronoun; commonly written as 'your'	votre maison	your house
vouloir	want	verb			je veux quatre livres	I want four books
vous	yous	pronoun		Also written as "you". second person plural subject. Used to indicate people being addressed.	vous mangez	yous eat
vous	youes	pronoun		Also "you". second person plural object	vous deux	the two of youes
voyage	journey	noun			un long voyage	a long journey
voyage	trip	noun			cinq voyages	five trips
voyager	travel	verb			nous voyageons à l'Afrique	we are travelling to Africa
voyageur	traveller	noun			quatre voyageurs	four travellers
voyant	gaudy	adjective			collier voyantes	gaudy necklace
vrai	true	adjective			il est vrai	it is true
vraiment	truly	adverb			vraiment Dieu est bon	truly God is good
waache	waache	noun			waache et vachette	waache and cowhide
Wolof	Wolof	noun			langue Wolof	Wolof language
xénon	xenon	science			xénon (Xe) a 54 protons	xenon (Xe) has 54 protons
xylophone	xylophone	noun			jouer un xylophone	play a xylophone
y	there	adverb			elle y ira	she will go there
Yoruba	Yoruba	noun			langue Yoruba	Yoruba language
ytterbium	ytterbium	science			ytterbium (Yb) a 70 protons	ytterbium (Yb) has 70 protons
yttrium	yttrium	science			yttrium (Y) a 39 protons	yttrium (Y) has 39 protons
yuca	yuca	noun			plantain et yuca	plantain and yuca
zèbre	zebra	noun			sept zèbres	seven zebras
zéro	zero	adjective		A number that indicates nothingness; 0	de zéro à neuf	From zero to nine
zinc	zinc	science			zinc (Zn) a 30 protons	zinc (Zn) has 30 protons
zirconium	zirconium	science			zirconium (Zr) a 40 protons	zirconium (Zr) has 40 protons
